Unfollow_084_92.wav|perhaps because the speaker was not my beloved mother or grandfather or relative i listened to his sermon more critically than i ever had at westboro
Unfollow_084_93.wav|he began with a quote wherein the bible describes the bible's goodness
Unfollow_084_94.wav|all scripture is inspired of god and beneficial for teaching for reproving for setting things straight for disciplining in righteousness so that the man of god may be fully competent completely equipped for every good work
Unfollow_084_95.wav|in my head echoed the dry words of the bbc's louis theroux who refuted this sort of circular logic in his second documentary about westboro well the bible would say that wouldn't it
Unfollow_084_96.wav|brother alt continued
Unfollow_084_97.wav|some people say experience is the best teacher no
Unfollow_084_98.wav|the bible is the best teacher
Unfollow_084_99.wav|i surreptitiously glanced around at the faces scattered throughout the hall rapt and nodding
Unfollow_084_100.wav|his words rang hollow in my ears as if simply asserting such a thing could make it true but i knew that only months earlier i would have accepted this idea without doubts as this congregation now seemed to
Unfollow_084_101.wav|human advice leaves something to be desired but not so with the bible he said
Unfollow_084_102.wav|it provides the best guidance in the world i couldn't dispute that the scriptures were filled with practical advice meditations on human nature and beautiful sentiments that i could never imagine rejecting
Unfollow_084_103.wav|love your enemies
Unfollow_084_104.wav|better is a little with righteousness than great revenues without right
Unfollow_084_105.wav|he that answereth a matter before he heareth it it is a folly and shame unto him
Unfollow_084_106.wav|hatred stirreth up strifes but love covereth all sins
Unfollow_084_107.wav|but what of the tale of the levite and his dismembered concubine
Unfollow_084_108.wav|and god's commandment to put disobedient children to death
Unfollow_084_109.wav|his threat to punish idolaters by causing them to eat the flesh of their sons of their daughters and of their friends
Unfollow_084_110.wav|i listened to brother alt extol the virtues of the scriptures without qualification and i felt resistance growing inside me
Unfollow_084_111.wav|as i had for weeks now i kept coming back to the image of the almighty that my mother had first explained to me as a child holding a barbie in the backseat of our old camry the divine potter of romans 9 fashioning a tiny group to join him in heaven while sentencing the teeming billions to pass the eons of eternity in exquisite ever increasing torment for sins he caused them to commit simply because it pleased him to torture them
Unfollow_084_112.wav|could there be any clearer portrait of evil
Unfollow_084_113.wav|i simply could not believe that this was good in any sense of the word
Unfollow_084_114.wav|more important i simply did not believe it however fearful i was to declare it plainly even in my own mind
Unfollow_084_115.wav|regardless of what the bible said
Unfollow_084_116.wav|at the conclusion of the sermon laura introduced grace and me to several cheerful women who welcomed us with warmth and genuine interest and then she led us to the cabinets filled with witness publications
Unfollow_084_117.wav|there were dozens of stacks of books and bible tracts but she found what she was looking for a small yellow book with what does the bible really teach emblazoned on the cover and offered to go through it with us back at the inn
Unfollow_084_118.wav|i nodded
Unfollow_084_119.wav|please
Unfollow_084_120.wav|i didn't want to offend my new friends by launching into a critique of brother alt's talk so i was vague and quiet on the forty five minute drive through the darkness back to deadwood
Unfollow_084_121.wav|with grace sprawled across the backseat her hair strewn across my lap as i scratched her head i pondered my doubts and tried to make sense of what it all meant
Unfollow_084_122.wav|megan chad
Unfollow_084_123.wav|is the bible just another book
Unfollow_084_124.wav|one with beautiful language and compelling stories but not divine
Unfollow_084_125.wav|like reading david foster wallace's speech at kenyon college and being moved [bracketed] via words like on fire with the same force that lit the stars but not thinking he's god or speaks for god or that every word he says has to be obeyed
Unfollow_084_126.wav|but as he'd done so many times since i left westboro chad declined to share his thoughts on the question with me
Unfollow_084_127.wav|we could speak of music and movies tech and television but when it came to matters of belief he would change the subject instead of offering an opinion
Unfollow_084_128.wav|i found it frustrating but i understood why he did it
Unfollow_084_129.wav|i hadn't been so malleable since i was a child and he was taking great pains to avoid unduly influencing me
Unfollow_084_130.wav|he wanted to know where my own heart and thoughts would lead me
Unfollow_084_131.wav|if i was going to grow out of the mental and emotional boundaries that had so long characterized my existence the bounds of my habitation i would need to forge my own path
Unfollow_084_132.wav|i awoke before dawn one morning in early january my left hand still protectively covering my phone beneath the pillow
Unfollow_084_133.wav|like most nights i had fallen asleep texting chad
Unfollow_084_134.wav|and like most mornings i would begin my day stalking my family on twitter
Unfollow_084_135.wav|within days of my departure from westboro several members of the church had proactively blocked me from viewing their posts on the platform
Unfollow_084_136.wav|i had created a fake account in response one whose sole use would be following but never engaging every account associated with the church
Unfollow_084_137.wav|i recognized twitter as the only real window into my family's lives and daily activities
Unfollow_084_138.wav|they might be holding signs in every photo but where else could i see my parents and siblings
Unfollow_084_139.wav|how else could i know what they were up to
Unfollow_084_140.wav|not even i thought this was a particularly healthy habit for me to cultivate like emily in our town reliving the days of her former existence and in the beginning i had tried to limit the time i spent staring into the past at my old life
Unfollow_084_141.wav|now i didn't even make the attempt
Unfollow_084_142.wav|i understood that it would be pathetic and sad to spend my days watching other people live via social media a waste of the new life and freedom i now had
Unfollow_084_143.wav|still whenever i encountered resistance from grace newbery libby even dustin and laura i justified the time i spent with a new hope taking root inside me
Unfollow_084_144.wav|what if someone could get through to them
Unfollow_084_145.wav|while it was tempting to despair that westboro would ever change i couldn't forget the obvious counterpoint that i had changed
Unfollow_084_146.wav|i had been zealous dedicated and absolutely convinced of our cause
Unfollow_084_147.wav|true i had spent my final months at the church trying without success to change their hearts and minds but if i could be convinced it stood to reason that others could be as well
Unfollow_084_148.wav|part of my motive was undeniably selfish i was desperate to have my loved ones back in my life to lose the howling pain that held my insides in a vise grip
Unfollow_084_149.wav|but it was becoming clear that this wasn't the only reason we should try to persuade church members away from their views
Unfollow_084_150.wav|like the rest of the country i had watched in horror at the news coverage of the december shooting at sandy hook elementary school
Unfollow_084_151.wav|i knew what my family would say but i was still saddened and dismayed to watch the scene play out the way it had so many times before an eruption of tweets and news releases pouring salt into the gaping wounds of the victims families celebrating the mass murder of first graders as the condign wrath of god and vowing to protest the memorials
Unfollow_084_152.wav|pray for more dead kids the sign read
Unfollow_084_153.wav|my relief at not participating was tempered by distress at the number of times i had done exactly the same and to more families than i could guess
Unfollow_093_1.wav|i did not dare to look across the table which felt to me like a shield
Unfollow_093_2.wav|the first row of chairs sat just on the other side of it the closest faces only a few feet away
Unfollow_093_3.wav|grace said little until david asked about leaving our family
Unfollow_093_4.wav|i tried to be vague so as to avoid openly weeping but she spoke up suddenly and passionately until it felt like we were both drowning in it again
Unfollow_093_5.wav|we'll answer some questions in a minute david said as grace and i collected ourselves but the last thing i wanted to share is a revelation i had this week during my conversations with megan and grace
Unfollow_093_6.wav|to be honest i don't know if i could do what they did
Unfollow_093_7.wav|if i had been raised the way that they were raised i would've been out there holding signs with grandpa phelps too
Unfollow_093_8.wav|if i was brought up in their family would i have the strength of character and the moral fortitude to leave my family
Unfollow_093_9.wav|to leave everything i've ever known he shook his head
Unfollow_093_10.wav|i want to say that i would have but i don't know
Unfollow_093_11.wav|when i finally looked across the table my eye was drawn instantly to a woman a few rows back
Unfollow_093_12.wav|i recognized her as one of the counterprotesters from three years earlier
Unfollow_093_13.wav|long dark hair
Unfollow_093_14.wav|sharp brown eyes
Unfollow_093_15.wav|she had been part of the group that had surrounded me grabbing for my signs pushing and pressing in on me
Unfollow_093_16.wav|it had been her face twisted in disgust that had been screaming into mine while those two old women whispered in my ears
Unfollow_093_17.wav|i felt my skin crawl my stomach clenching as fear and betrayal surfaced again
Unfollow_093_18.wav|some of these people had attacked my family
Unfollow_093_19.wav|what was i doing here
Unfollow_093_20.wav|but the woman's face wasn't vengeful now
Unfollow_093_21.wav|it was splotchy with tears
Unfollow_093_22.wav|as david began to call on audience members with questions i was moved to find similar expressions on faces all over the room
Unfollow_093_23.wav|not angry
Unfollow_093_24.wav|mournful
Unfollow_093_25.wav|they framed their questions with kindness
Unfollow_093_26.wav|they offered forgiveness
Unfollow_093_27.wav|again and again they expressed the hope that if we could change then others could too
Unfollow_093_28.wav|many would find grace and me later embrace after embrace and tell us their stories of westboro
Unfollow_093_29.wav|students with lgbt friends driven to self harm by an atmosphere of intolerance we had fed
Unfollow_093_30.wav|a twenty something whose parents had forced him from his home when he'd come out as gay i know what it feels like to lose your family he said as he wrapped me in a bear hug
Unfollow_093_31.wav|you're not alone a u s marine who had witnessed westboro's presence at the funeral of his friend
Unfollow_093_32.wav|it had been over a year he told me and still he had so much rage
Unfollow_093_33.wav|he couldn't turn on a dime and let it all go but it helped him to understand
Unfollow_093_34.wav|he believed he could find peace now
Unfollow_093_35.wav|most shocking of all would be the handful of apologies
Unfollow_093_36.wav|some had accosted me on twitter others outside the festival three years earlier
Unfollow_093_37.wav|i didn't know they said
Unfollow_093_38.wav|i was angry
Unfollow_093_39.wav|next time i'll try to find a better way
Unfollow_093_40.wav|just a few more questions guys david said
Unfollow_093_41.wav|they're gonna need this room for the next session soon
Unfollow_093_42.wav|what's the most important thing you've learned since you've been here one girl asked
Unfollow_093_43.wav|and what do you hope will happen to the church
Unfollow_093_44.wav|i had spent the week parsing bible verses with david and rabbi yonah bookstein who ran the festival with his wife rachel and i couldn't help diving into the verse i had most fixated on
Unfollow_093_45.wav|one of the most mind blowing things is how they understand the verse that says love thy neighbor i quoted the verses
Unfollow_093_46.wav|thou shalt not hate thy brother in thine heart thou shalt in any wise rebuke thy neighbour and not suffer sin upon him
Unfollow_093_47.wav|thou shalt not avenge nor bear any grudge against the children of thy people but thou shalt love thy neighbour as thyself
Unfollow_093_48.wav|at home i continued we always equated love with rebuke because of that passage
Unfollow_093_49.wav|as long as we believed our words to be truthful we were free to rebuke the rest of the world at any time in any place and in any way that we wanted
Unfollow_093_50.wav|we could be harsh and crude and insulting and it didn't matter because everyone else was hell bound anyway
Unfollow_093_51.wav|those verses justified almost everything we did including picketing funerals
Unfollow_093_52.wav|but david told us about that passage from a jewish perspective
Unfollow_093_53.wav|from our view david said a rebuke is supposed to happen privately kindly and with people you have reason to believe will hear you
Unfollow_093_54.wav|if you're attacking someone you know won't listen if you're trying to correct them harshly in a way that will provoke them to anger instead of encouraging them to change their ways then you're the one who is committing a sin
Unfollow_093_55.wav|i feel so stupid saying this i said but we really believed that it was irrelevant how we spoke to people
Unfollow_093_56.wav|gospel preaching is not hateful we always said
Unfollow_093_57.wav|truth equals love but now it seems so painfully obvious of course it matters how we talk to people
Unfollow_093_58.wav|truth and love are not synonyms
Unfollow_093_59.wav|the new testament even says it plainly
Unfollow_093_60.wav|speak the truth in love
Unfollow_093_61.wav|the apostle paul said to the weak became i as weak and that we should weep with them that weep
Unfollow_093_62.wav|i don't know how we missed that for so long
Unfollow_093_63.wav|your other question about what we hope will happen to the church grace paused
Unfollow_093_64.wav|we want them all to leave
Unfollow_093_65.wav|people have been speculating for a long time about what would happen if gramps dies
Unfollow_093_66.wav|you mean when gramps dies david asked
Unfollow_093_67.wav|he doesn't believe he's going to die grace said
Unfollow_093_68.wav|he thinks jesus will return while he's still alive
Unfollow_093_69.wav|people think the church will fall apart if gramps dies but if the church ever did fall apart and our family still believed the church's doctrines that would be awful
Unfollow_093_70.wav|we're not sure how the church could come to an end without destroying the lives of everyone inside
Unfollow_093_71.wav|we're still hopeful though i said
Unfollow_093_72.wav|we think our best chance is that someone will be able to get through to the people in the church
Unfollow_093_73.wav|what we really hope is that we can find a way to do for our family what david helped do for me
Unfollow_093_74.wav|two days later having been unofficially adopted by both david and the bookstein family i returned to deadwood alone
Unfollow_093_75.wav|i loved the new members of our southern california family but part of me was wounded that grace had chosen to stay in los angeles with rabbi yonah and rachel and the kids
Unfollow_093_76.wav|i remembered that libby had felt the same way when i'd chosen to stay in deadwood
Unfollow_093_77.wav|i feel like you're choosing strangers over family she had accused me during a phone call her voice breaking
Unfollow_093_78.wav|don't you understand
Unfollow_093_79.wav|i'd thought
Unfollow_093_80.wav|it's not a decision meant to hurt you
Unfollow_093_81.wav|i just can't be there
Unfollow_093_82.wav|when it came to grace i wouldn't keep repeating the pattern we'd learned at westboro the tendency to moralize every decision as good or evil the wielding of guilt and the withholding of affection to control the people i loved
Unfollow_093_83.wav|sometimes a person just needed to do what was right for them
Unfollow_093_84.wav|i tried to focus on the good that might come of my sister's absence
Unfollow_093_85.wav|maybe it would lift some of the pressure off our relationship
Unfollow_093_86.wav|maybe we needed a little space to grow on our own rather than trying to live as a unit
Unfollow_093_87.wav|because we shared a bank account and the car i'd bought a few years earlier our sisterhood sometimes felt more like a marriage and the confusion was a source of strife between us
Unfollow_093_88.wav|sometimes it seemed that grace wanted me to be a big sister sometimes a substitute parent
Unfollow_093_89.wav|she resented needing me for anything and was desperate for independence but she relied on me for practical skills she hadn't yet developed
Unfollow_093_90.wav|my need to take care of and protect her was so strong that i was having a hard time distinguishing between us always speaking in terms of we and us and ours sometimes it felt like we were the same person
Unfollow_093_91.wav|no laura said emphatically when i told her this the two of you are so different i was bewildered by this declaration honestly believing the exact reverse
Unfollow_093_92.wav|i think this will be good for both of you
Unfollow_093_93.wav|and it was
Unfollow_093_94.wav|even though i felt awkward and anxious without grace by my side even though i would never have chosen to be apart from her i realized that it was nice to have some space to myself
Unfollow_093_95.wav|i started spending time with my coworkers at tdg long conversations about politics and human nature with jack fierce games of volleyball with brittany and amanda and the boys
Unfollow_093_96.wav|i was heartened when a man claiming to be a member of anonymous called the office to threaten me and one of my coworkers responded by lambasting him standing up for me and telling the man that i was a good person
Unfollow_093_97.wav|i also became closer with dustin and laura who would remain two of my closest friends long after i left deadwood long after they left the jehovah's witnesses and joined me in the wandering path of doubt and skepticism and confusion and wonder and awe at how different the world was than we had believed
Unfollow_093_98.wav|when we compared stories of our unraveling faith i was struck by the similarities
Unfollow_093_99.wav|in the same way i had been perplexed by the arbitrariness of the different modesty standards among westboro families how could the standards of god differ from house to house dustin had been confounded by the witness prohibition on movies with an r rating
Unfollow_093_100.wav|in the united states that meant the matrix was forbidden but when he saw the film on the shelf of a witness in the u k an elder explained that the rating system in that country was different
Unfollow_093_101.wav|for both dustin and me one of the earliest sources of doubt had been incredibly trivial matters that highlighted internal inconsistency and a deeper issue a dawning awareness of human perception coloring and altering apparently divine laws
Unfollow_093_102.wav|in the stories of others departing similar high control groups i would notice this pattern again and again an unshakable faith first called into question by the group's failure to live up to its own standards
Unfollow_093_103.wav|and then i finally finally met chad
Unfollow_093_104.wav|he had declared he'd come to the play and then failed to show and i had nearly decided that he was a lost cause
Unfollow_093_105.wav|that he didn't really want to meet me
Unfollow_093_106.wav|that it was all just some sort of imaginary friendship for him
Unfollow_093_107.wav|that this whole thing really was an episode of catfish
Unfollow_093_108.wav|three times in as many months he had told me he'd be in deadwood and would see me and three times he had failed to appear
Unfollow_093_109.wav|i'd spent those months making excuses for his behavior rationalizing and justifying his neglect what respectable person would want anything to do with someone with a past like mine
Unfollow_093_110.wav|whatever the reason a girl who'd tormented grieving families at funerals and liberally tossed around epithets like fag isn't the one to bring home to mom
Unfollow_093_111.wav|still i was wholly unable to grasp why he refused to just tell me that
Unfollow_093_112.wav|i must have seemed insane to him expressing my undying love in one breath and begging him to please just let me off the hook in the next to just admit that this wasn't going anywhere so that i could move on with my miserable life
Unfollow_093_113.wav|i was in the throes of obsession and despair that i suppose is typical of an unrequited first love so i certainly wasn't going to act the part of the sane rational self respecting one
Unfollow_093_114.wav|after the third misfire though i could not ignore what was painfully devastatingly apparent his dereliction was no accident
Unfollow_093_115.wav|megan chad
Unfollow_093_116.wav|tell me sometime
Unfollow_093_117.wav|i can be patient
Unfollow_093_118.wav|i just don't want to chase something that doesn't want to be caught
Unfollow_093_119.wav|i'm almost convinced that's what i'm doing
Unfollow_093_120.wav|to my great amazement and relief he finally materialized the weekend after the jewlicious festival
Unfollow_093_121.wav|i had been cut off from my family for more than four months by then and had been slammed repeatedly into the outermost threshold of my capacity for heartbreak and rejection
Unfollow_093_122.wav|just at the point when i thought i would lose my mind from hurt shame and rage at myself mostly for having believed his sweet words when i knew in the smallest parts of myself that i didn't deserve to have someone care about me like that that i didn't deserve any good thing in this life chad texted from a casino in town and said that i should come meet him there
Unfollow_093_123.wav|it was 10 30 p m and i was livid
Unfollow_093_124.wav|in the back of my mind was a niggling worry about what he'd think of me whether he'd be disappointed but i had no mental energy to process it
Unfollow_093_125.wav|instead my circuits were overloaded with humiliation and anger we had obviously arrived at the portion of the program where the catfisher pretends to finally follow through with a meeting and then stands up his foolish victim for the last time
Unfollow_093_126.wav|i was incensed at the thought and i absolutely was not going to take another moment of this sham if it turned out to be another evasion
Unfollow_093_127.wav|i had every intention of following through with the threat i issued in response to chad's invitation
Unfollow_093_128.wav|megan if i leave my comfy bed and come there and don't see you i'm so never talking to either one of us again
Unfollow_093_129.wav|i changed out of my pajamas and made my way through the crowds dressed for st patrick's day it was march 16 the night deadwood was having its holiday pub crawl
Unfollow_093_130.wav|the casino was packed with people alive with alcohol roaring with laughter in outlandish green costumes and i had no idea how to find him
Unfollow_093_131.wav|he must have been watching the door because after a few moments he stood up at one of the blackjack tables with a sheepish look almost apologetic
Unfollow_093_132.wav|i recognized him instantly from across the room too tall too blond and too like his photo to be anyone else and my anger evaporated
Unfollow_093_133.wav|i slipped through the throng following him to a less populated corner of the room where we sat down at adjacent slot machines and began to talk
Unfollow_093_134.wav|the chaos surrounding us dissolved as i watched him in the garish lights of the casino floor
Unfollow_093_135.wav|i couldn't take in anything but him
Unfollow_093_136.wav|some remote corner of my mind noted that his gray pullover and lean muscular frame made him look like a college frat boy but it was his face that held my gaze the blue eyes the half smile the blond curls that fell over his forehead
Unfollow_093_137.wav|i noticed these things but most of my attention was spent in a struggle to assimilate the reality of his existence
Unfollow_093_138.wav|that he was in fact corporeal
Unfollow_093_139.wav|he didn't say it but i surmised that he was still afraid of me of our age difference afraid i'd meet him just this once and then bail afraid that i would reject him
Unfollow_093_140.wav|preposterous
Unfollow_093_141.wav|for two hours we tried to feel each other out both of us quiet and cautious laughing and talking about everything except what we really wanted to
Unfollow_093_142.wav|just like our days of words with friends chats our conversation was entirely chaste decorous appropriate as my family would say
Unfollow_093_143.wav|i did manage to ask for a hug at one point
Unfollow_093_144.wav|it was clear from his body language that he thought this a strange request he kept glancing anxiously over his shoulder to the table where his friends were still playing blackjack but he got up to oblige me
Unfollow_093_145.wav|he stood nearly a foot taller than me and he didn't bend down so my face was pressed awkwardly into his chest
Unfollow_093_146.wav|i didn't mind
Unfollow_093_147.wav|i inhaled slowly and closed my eyes
Unfollow_093_148.wav|it wasn't the embrace i'd dreamed about back in topeka so many hopeless months before the city was wrong and the season his hands weren't in my hair and it was midnight instead of noontime but it was a damn good start
Unfollow_093_149.wav|i said a simple goodbye left him to his cards and headed back out into the night
Unfollow_093_150.wav|the rest of the year felt like sprinting in slow motion urgent and constant movement that made the hours pass like deep breaths
Unfollow_093_151.wav|the odometer hadn't quite reached five thousand miles the day my pontiac pulled out of its spot on the phelps roper driveway for the last time and by the time november 11 rolled around again more than forty thousand miles of cornfields mountains midwestern thunderstorms and canadian countryside had raced past my windows
Unfollow_093_152.wav|grace rejoined me in deadwood after five weeks in los angeles only to leave again a few weeks later our orbits converging and diverging as we tried to understand who we were and what it might mean to live a good life outside of westboro's paradigm
Unfollow_093_153.wav|every tenuous connection we'd made to the world while at the church suddenly became a lifeline pulling us along from place to place and into communities of people we'd learned to despise from bible studies with christians in icy des moines to yiddish classes and volunteer work at the jewish federation in montreal from walking a former westboro member down the aisle at her wedding in connecticut to supporting my former twitter enemy chad darnell at the screening of his new film at the kansas city lgbt film festival
Unfollow_093_154.wav|month after month my sister and i continued to drift around the country never spending more than a few days or a few weeks at a time in any one place
Unfollow_093_155.wav|we supported ourselves on the money we'd saved at westboro with grace's excess scholarship funds from her university with an insurance settlement for damage done to my car by a wicked hailstorm in the black hills and with part time jobs we found grace working as an assistant at a daycare center while i worked remotely for tdg and did freelance administrative work i found online
Unfollow_093_156.wav|but more than anything the sustaining force behind this period of wandering was our family and friends friends of friends even friends of friends of friends people who opened their homes to us and helped us learn to see the world from many perspectives
Unfollow_093_157.wav|in the midst of my travels and several weeks after our st patrick's day adventure in deadwood chad called to ask me out on my first date ever
Unfollow_093_158.wav|we met for dinner in omaha the following week and caught an opening weekend showing of what else the great gatsby
